date,country,state,county,cases,deaths,updated,source
2020-01-31 00:00:00,US,Arizona,Maricopa,1,0,2020-01-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-01-31 00:00:00,US,California,Los Angeles,1,0,2020-01-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-01-31 00:00:00,US,California,Orange,1,0,2020-01-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-01-31 00:00:00,US,California,Santa Clara,1,0,2020-01-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-01-31 00:00:00,US,Illinois,Cook,2,0,2020-01-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-01-31 00:00:00,US,Washington,Snohomish,1,0,2020-01-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-01-31 00:00:00,United Arab Emirates,United Arab Emirates,United Arab Emirates,4,0,2020-01-31 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-01-31 00:00:00,Vietnam,Vietnam,Vietnam,5,0,2020-01-31 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Australia,Australia,Australia,11,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Cambodia,Cambodia,Cambodia,1,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Canada,Canada,Canada,4,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,China,China,China,14372,304,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Finland,Finland,Finland,1,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,France,France,France,6,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Germany,Germany,Germany,8,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,India,India,India,2,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Japan,Japan,Japan,19,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Malaysia,Malaysia,Malaysia,8,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Nepal,Nepal,Nepal,1,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Philippines,Philippines,Philippines,2,1,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Russia,Russia,Russia,2,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Singapore,Singapore,Singapore,18,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,South Korea,South Korea,South Korea,15,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Spain,Spain,Spain,1,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Sri Lanka,Sri Lanka,Sri Lanka,1,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Sweden,Sweden,Sweden,1,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Taiwan,Taiwan,Taiwan,10,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Thailand,Thailand,Thailand,19,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,UK,UK,UK,2,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,US,Arizona,Maricopa,1,0,2020-02-01 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-01 00:00:00,US,California,Los Angeles,1,0,2020-02-01 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-01 00:00:00,US,California,Orange,1,0,2020-02-01 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-01 00:00:00,US,California,Santa Clara,1,0,2020-02-01 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-01 00:00:00,US,Illinois,Cook,2,0,2020-02-01 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-01 00:00:00,US,Massachusetts,Suffolk,1,0,2020-02-01 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-01 00:00:00,US,Washington,Snohomish,1,0,2020-02-01 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-01 00:00:00,United Arab Emirates,United Arab Emirates,United Arab Emirates,5,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-01 00:00:00,Vietnam,Vietnam,Vietnam,7,0,2020-02-01 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Australia,Australia,Australia,11,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Cambodia,Cambodia,Cambodia,1,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Canada,Canada,Canada,4,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,China,China,China,17184,361,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Finland,Finland,Finland,1,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,France,France,France,6,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Germany,Germany,Germany,9,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,India,India,India,2,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Japan,Japan,Japan,20,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Malaysia,Malaysia,Malaysia,8,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Nepal,Nepal,Nepal,1,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Philippines,Philippines,Philippines,2,1,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Russia,Russia,Russia,2,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Singapore,Singapore,Singapore,18,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,South Korea,South Korea,South Korea,15,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Spain,Spain,Spain,1,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Sri Lanka,Sri Lanka,Sri Lanka,1,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Sweden,Sweden,Sweden,1,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Taiwan,Taiwan,Taiwan,10,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Thailand,Thailand,Thailand,19,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,UK,UK,UK,2,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,US,Arizona,Maricopa,1,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,US,California,Los Angeles,1,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,US,California,Orange,1,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,US,California,San Francisco,2,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,US,California,Santa Clara,2,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,US,Illinois,Cook,2,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,US,Massachusetts,Suffolk,1,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,US,Washington,Snohomish,1,0,2020-02-02 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-02 00:00:00,United Arab Emirates,United Arab Emirates,United Arab Emirates,5,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-02 00:00:00,Vietnam,Vietnam,Vietnam,8,0,2020-02-02 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Australia,Australia,Australia,11,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Belgium,Belgium,Belgium,1,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Cambodia,Cambodia,Cambodia,1,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Canada,Canada,Canada,4,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,China,China,China,20421,426,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Finland,Finland,Finland,1,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,France,France,France,6,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Germany,Germany,Germany,11,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,India,India,India,3,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Japan,Japan,Japan,20,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Malaysia,Malaysia,Malaysia,8,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Nepal,Nepal,Nepal,1,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Philippines,Philippines,Philippines,2,1,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Russia,Russia,Russia,2,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Singapore,Singapore,Singapore,18,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,South Korea,South Korea,South Korea,16,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Spain,Spain,Spain,1,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Sri Lanka,Sri Lanka,Sri Lanka,1,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Sweden,Sweden,Sweden,1,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Taiwan,Taiwan,Taiwan,10,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Thailand,Thailand,Thailand,19,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,UK,UK,UK,2,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,US,Arizona,Maricopa,1,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,US,California,Los Angeles,1,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,US,California,Orange,1,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,US,California,San Francisco,2,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,US,California,Santa Clara,2,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,US,Illinois,Cook,2,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,US,Massachusetts,Suffolk,1,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,US,Washington,Snohomish,1,0,2020-02-03 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-03 00:00:00,United Arab Emirates,United Arab Emirates,United Arab Emirates,5,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-03 00:00:00,Vietnam,Vietnam,Vietnam,9,0,2020-02-03 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Australia,Australia,Australia,12,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Belgium,Belgium,Belgium,1,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Cambodia,Cambodia,Cambodia,1,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Canada,Canada,Canada,5,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Cases on an international conveyance Japan,Cases on an international conveyance Japan,Cases on an international conveyance Japan,10,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,China,China,China,24293,492,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Finland,Finland,Finland,1,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,France,France,France,6,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Germany,Germany,Germany,11,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,India,India,India,3,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Japan,Japan,Japan,25,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Malaysia,Malaysia,Malaysia,10,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Nepal,Nepal,Nepal,1,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Philippines,Philippines,Philippines,2,1,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Russia,Russia,Russia,2,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Singapore,Singapore,Singapore,24,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,South Korea,South Korea,South Korea,18,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Spain,Spain,Spain,1,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Sri Lanka,Sri Lanka,Sri Lanka,1,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Sweden,Sweden,Sweden,1,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Taiwan,Taiwan,Taiwan,11,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Thailand,Thailand,Thailand,25,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,UK,UK,UK,2,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,US,Arizona,Maricopa,1,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,US,California,Los Angeles,1,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,US,California,Orange,1,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,US,California,San Francisco,2,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,US,California,Santa Clara,2,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,US,Illinois,Cook,2,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,US,Massachusetts,Suffolk,1,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,US,Washington,Snohomish,1,0,2020-02-04 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-04 00:00:00,United Arab Emirates,United Arab Emirates,United Arab Emirates,5,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-04 00:00:00,Vietnam,Vietnam,Vietnam,10,0,2020-02-04 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Australia,Australia,Australia,13,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Belgium,Belgium,Belgium,1,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Cambodia,Cambodia,Cambodia,1,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Canada,Canada,Canada,5,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Cases on an international conveyance Japan,Cases on an international conveyance Japan,Cases on an international conveyance Japan,20,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,China,China,China,28020,564,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Finland,Finland,Finland,1,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,France,France,France,6,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Germany,Germany,Germany,11,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,India,India,India,3,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Japan,Japan,Japan,25,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Malaysia,Malaysia,Malaysia,12,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Nepal,Nepal,Nepal,1,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Philippines,Philippines,Philippines,3,1,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Russia,Russia,Russia,2,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Singapore,Singapore,Singapore,28,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,South Korea,South Korea,South Korea,23,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Spain,Spain,Spain,1,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Sri Lanka,Sri Lanka,Sri Lanka,1,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Sweden,Sweden,Sweden,1,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Taiwan,Taiwan,Taiwan,11,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Thailand,Thailand,Thailand,25,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,UK,UK,UK,2,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,US,Arizona,Maricopa,1,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,California,Los Angeles,1,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,California,Orange,1,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,California,San Francisco,2,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,California,Santa Clara,2,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,Illinois,Cook,2,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,Massachusetts,Suffolk,1,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,Washington,Snohomish,1,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,US,Wisconsin,Dane,1,0,2020-02-05 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-05 00:00:00,United Arab Emirates,United Arab Emirates,United Arab Emirates,5,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-05 00:00:00,Vietnam,Vietnam,Vietnam,10,0,2020-02-05 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Australia,Australia,Australia,14,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Belgium,Belgium,Belgium,1,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Cambodia,Cambodia,Cambodia,1,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Canada,Canada,Canada,7,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Cases on an international conveyance Japan,Cases on an international conveyance Japan,Cases on an international conveyance Japan,61,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,China,China,China,31180,637,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Finland,Finland,Finland,1,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,France,France,France,6,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Germany,Germany,Germany,12,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,India,India,India,3,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Japan,Japan,Japan,25,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Malaysia,Malaysia,Malaysia,14,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Nepal,Nepal,Nepal,1,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Philippines,Philippines,Philippines,3,1,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Russia,Russia,Russia,2,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Singapore,Singapore,Singapore,30,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,South Korea,South Korea,South Korea,24,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Spain,Spain,Spain,1,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Sri Lanka,Sri Lanka,Sri Lanka,1,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Sweden,Sweden,Sweden,1,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Taiwan,Taiwan,Taiwan,16,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Thailand,Thailand,Thailand,25,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,UK,UK,UK,3,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,US,Arizona,Maricopa,1,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,California,Los Angeles,1,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,California,Orange,1,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,California,San Francisco,2,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,California,Santa Clara,2,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,Illinois,Cook,2,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,Massachusetts,Suffolk,1,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,Washington,Snohomish,1,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,US,Wisconsin,Dane,1,0,2020-02-06 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-02-06 00:00:00,United Arab Emirates,United Arab Emirates,United Arab Emirates,5,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-06 00:00:00,Vietnam,Vietnam,Vietnam,12,0,2020-02-06 00:00:00,<pipeline.ECDC object at 0x122deffd0>
2020-02-07 00:00:00,Australia,Australia,Australia,14,0,2020-02-07 00:00:00,<pipeline.ECDC object at 0x122deffd0>
